------------------------------------------------------
L2 size  gcc_trace.txt\n
------------------------------------------------------
128	2048	16	6144	8	1	1	63640	8046	36360	3699	0.1174	11745	5392	4621	249	6	5635	0.3447	2401	8042	2.1754
8	2048	16	6144	16	1	1	63640	4346	36360	8450	0.1280	12796	10264	8845	109	48	10325	0.4793	7427	17800	2.2754
16	2048	16	6144	16	1	1	63640	3977	36360	5392	0.0937	9369	6683	5768	63	24	6722	0.4457	4343	11089	1.8175
32	2048	16	6144	16	1	1	63640	4436	36360	4322	0.0876	8758	4182	4735	44	12	4214	0.3132	2528	6754	1.5467
64	2048	16	6144	16	1	1	63640	5893	36360	3733	0.0963	9626	3564	4410	59	6	3617	0.2581	1821	5444	1.5980
128	2048	16	6144	16	1	1	63640	8046	36360	3699	0.1174	11745	5275	4621	118	3	5390	0.3295	2227	7620	2.1562
8	4096	1	4096	1	1	1	63640	5259	36360	9298	0.1456	14557	14557	9512	0	512	14045	0.6048	9512	24069	2.4401
16	4096	1	4096	1	1	1	63640	5131	36360	5893	0.1102	11024	11024	6257	0	256	10768	0.6379	6257	17281	2.0445
32	4096	1	4096	1	1	1	63640	5883	36360	4134	0.1002	10017	10017	4675	0	128	9889	0.6818	4675	14692	2.0386
64	4096	1	4096	1	1	1	63640	6661	36360	3553	0.1021	10214	10214	4221	0	64	10150	0.7076	4221	14435	2.2546
128	4096	1	4096	1	1	1	63640	9452	36360	3924	0.1338	13376	13376	4776	0	32	13344	0.7369	4776	18152	3.2272
256	4096	1	4096	1	1	1	63640	11786	36360	4416	0.1620	16202	16202	5446	0	16	16186	0.7484	5446	21648	4.5669
512	4096	1	4096	1	1	1	63640	15805	36360	5383	0.2119	21188	21188	6573	0	8	21180	0.7632	6573	27761	7.6248
1024	4096	1	4096	1	1	1	63640	20020	36360	7297	0.2732	27317	27317	8643	0	4	27313	0.7596	8643	35960	13.8174
2048	4096	1	4096	1	1	1	63640	25672	36360	9662	0.3533	35334	35334	11170	0	2	35332	0.7598	11170	46504	28.0758
8	4096	1	4096	2	1	1	63640	5259	36360	9298	0.1456	14557	11241	9512	5916	256	16901	0.7128	8003	25160	2.7582
16	4096	1	4096	2	1	1	63640	5131	36360	5893	0.1102	11024	7512	6257	3292	128	10676	0.6252	4877	15681	2.0184
32	4096	1	4096	2	1	1	63640	5883	36360	4134	0.1002	10017	5926	4675	1961	64	7823	0.5368	3327	11214	1.7362
64	4096	1	4096	2	1	1	63640	6661	36360	3553	0.1021	10214	5905	4221	1459	32	7332	0.5101	2950	10314	1.8135
128	4096	1	4096	2	1	1	63640	9452	36360	3924	0.1338	13376	7740	4776	1435	16	9159	0.5055	3337	12512	2.4876
256	4096	1	4096	2	1	1	63640	11786	36360	4416	0.1620	16202	9635	5446	1532	8	11159	0.5158	3910	15077	3.5158
512	4096	1	4096	2	1	1	63640	15805	36360	5383	0.2119	21188	13753	6573	1543	4	15292	0.5510	4736	20032	6.0112
1024	4096	1	4096	2	1	1	63640	20020	36360	7297	0.2732	27317	19354	8643	2173	2	21525	0.5986	6549	28076	11.5371
2048	4096	1	4096	2	1	1	63640	25672	36360	9662	0.3533	35334	28301	11170	3151	1	31451	0.6763	8902	40354	25.6070
8	4096	1	4096	4	1	1	63640	5259	36360	9298	0.1456	14557	10905	9512	6194	128	16971	0.7104	7816	24915	2.7585
16	4096	1	4096	4	1	1	63640	5131	36360	5893	0.1102	11024	6940	6257	3377	64	10253	0.5970	4610	14927	1.9603
32	4096	1	4096	4	1	1	63640	5883	36360	4134	0.1002	10017	5042	4675	1842	32	6852	0.4686	2909	9793	1.5976
64	4096	1	4096	4	1	1	63640	6661	36360	3553	0.1021	10214	4807	4221	1289	16	6080	0.4223	2465	8561	1.6213
128	4096	1	4096	4	1	1	63640	9452	36360	3924	0.1338	13376	6608	4776	1155	8	7755	0.4277	2855	10618	2.2446
256	4096	1	4096	4	1	1	63640	11786	36360	4416	0.1620	16202	8529	5446	1593	4	10118	0.4676	3589	13711	3.3049
512	4096	1	4096	4	1	1	63640	15805	36360	5383	0.2119	21188	12568	6573	1661	2	14227	0.5126	4283	18512	5.7287
1024	4096	1	4096	4	1	1	63640	20020	36360	7297	0.2732	27317	18152	8643	2457	1	20608	0.5731	5877	26486	11.1881
8	4096	1	4096	8	1	1	63640	5259	36360	9298	0.1456	14557	10662	9512	6237	64	16835	0.7021	7725	24624	2.7488
16	4096	1	4096	8	1	1	63640	5131	36360	5893	0.1102	11024	6766	6257	3436	32	10170	0.5904	4573	14775	1.9563
32	4096	1	4096	8	1	1	63640	5883	36360	4134	0.1002	10017	4577	4675	1873	16	6434	0.4390	2771	9221	1.5455
64	4096	1	4096	8	1	1	63640	6661	36360	3553	0.1021	10214	4469	4221	1250	8	5711	0.3962	2296	8015	1.5728
128	4096	1	4096	8	1	1	63640	9452	36360	3924	0.1338	13376	6126	4776	1288	4	7410	0.4084	2761	10175	2.1962
256	4096	1	4096	8	1	1	63640	11786	36360	4416	0.1620	16202	7929	5446	1697	2	9624	0.4447	3444	13070	3.2172
512	4096	1	4096	8	1	1	63640	15805	36360	5383	0.2119	21188	11232	6573	1691	1	12922	0.4655	3973	16896	5.3910
8	4096	1	4096	16	1	1	63640	5259	36360	9298	0.1456	14557	10645	9512	6328	32	16941	0.7052	7744	24717	2.7869
16	4096	1	4096	16	1	1	63640	5131	36360	5893	0.1102	11024	6706	6257	3450	16	10140	0.5877	4543	14699	1.9723
32	4096	1	4096	16	1	1	63640	5883	36360	4134	0.1002	10017	4533	4675	1909	8	6434	0.4385	2789	9231	1.5643
64	4096	1	4096	16	1	1	63640	6661	36360	3553	0.1021	10214	4319	4221	1331	4	5646	0.3914	2307	7957	1.5825
128	4096	1	4096	16	1	1	63640	9452	36360	3924	0.1338	13376	5788	4776	1289	2	7075	0.3899	2711	9788	2.1634
256	4096	1	4096	16	1	1	63640	11786	36360	4416	0.1620	16202	7590	5446	1702	1	9291	0.4292	3317	12609	3.1796
8	4096	2	4096	1	1	1	63640	4043	36360	8519	0.1256	12562	11742	8690	2659	512	13889	0.6776	8230	22631	2.3557
16	4096	2	4096	1	1	1	63640	3625	36360	5126	0.0875	8751	7885	5394	1845	256	9474	0.6879	4987	14717	1.8034
32	4096	2	4096	1	1	1	63640	4000	36360	3528	0.0753	7528	6589	3962	1545	128	8006	0.7079	3573	11707	1.6840
64	4096	2	4096	1	1	1	63640	4838	36360	3001	0.0784	7839	6560	3526	1502	64	7998	0.7094	3073	11135	1.8502
128	4096	2	4096	1	1	1	63640	6833	36360	3142	0.0997	9975	8464	3882	1750	32	10182	0.7371	3468	13682	2.5579
256	4096	2	4096	1	1	1	63640	9246	36360	3672	0.1292	12918	10864	4760	2490	16	13338	0.7554	4203	17557	3.8322
512	4096	2	4096	1	1	1	63640	13147	36360	4505	0.1765	17652	15029	5749	3049	8	18070	0.7725	5099	23177	6.6191
1024	4096	2	4096	1	1	1	63640	17911	36360	5911	0.2382	23822	20912	7703	4233	4	25141	0.7976	6956	32101	12.7873
2048	4096	2	4096	1	1	1	63640	24144	36360	7805	0.3195	31949	29085	9438	4667	2	33750	0.8155	9018	42770	27.2411
8	4096	2	4096	2	1	1	63640	4043	36360	8519	0.1256	12562	11760	8690	7113	256	18617	0.8881	8201	27074	2.8875
16	4096	2	4096	2	1	1	63640	3625	36360	5126	0.0875	8751	7898	5394	4098	128	11868	0.8481	5059	17055	2.0930
32	4096	2	4096	2	1	1	63640	4000	36360	3528	0.0753	7528	6627	3962	2638	64	9201	0.8064	3612	12877	1.8415
64	4096	2	4096	2	1	1	63640	4838	36360	3001	0.0784	7839	6578	3526	2038	32	8584	0.7581	3141	11757	1.9362
128	4096	2	4096	2	1	1	63640	6833	36360	3142	0.0997	9975	8517	3882	1960	16	10461	0.7561	3425	13902	2.6058
256	4096	2	4096	2	1	1	63640	9246	36360	3672	0.1292	12918	10894	4760	2509	8	13395	0.7582	4218	17621	3.8455
512	4096	2	4096	2	1	1	63640	13147	36360	4505	0.1765	17652	15216	5749	2730	4	17942	0.7669	5047	22993	6.5877
1024	4096	2	4096	2	1	1	63640	17911	36360	5911	0.2382	23822	20699	7703	3646	2	24343	0.7722	6646	30991	12.4789
2048	4096	2	4096	2	1	1	63640	24144	36360	7805	0.3195	31949	29936	9438	4214	1	34149	0.8251	8783	42933	27.5072
8	4096	2	4096	4	1	1	63640	4043	36360	8519	0.1256	12562	10772	8690	6857	128	17501	0.8295	7715	25344	2.7468
16	4096	2	4096	4	1	1	63640	3625	36360	5126	0.0875	8751	6900	5394	3835	64	10671	0.7589	4572	15307	1.9374
32	4096	2	4096	4	1	1	63640	4000	36360	3528	0.0753	7528	5136	3962	2173	32	7277	0.6361	2996	10305	1.5761
64	4096	2	4096	4	1	1	63640	4838	36360	3001	0.0784	7839	4961	3526	1496	16	6441	0.5681	2483	8940	1.6125
128	4096	2	4096	4	1	1	63640	6833	36360	3142	0.0997	9975	6757	3882	1345	8	8094	0.5847	2833	10935	2.2005
256	4096	2	4096	4	1	1	63640	9246	36360	3672	0.1292	12918	8836	4760	2094	4	10926	0.6183	3680	14610	3.3459
512	4096	2	4096	4	1	1	63640	13147	36360	4505	0.1765	17652	12447	5749	2481	2	14926	0.6379	4521	19449	5.7770
1024	4096	2	4096	4	1	1	63640	17911	36360	5911	0.2382	23822	18266	7703	3264	1	21529	0.6830	6305	27835	11.3847
8	4096	2	4096	8	1	1	63640	4043	36360	8519	0.1256	12562	10578	8690	6872	64	17386	0.8211	7645	25095	2.7382
16	4096	2	4096	8	1	1	63640	3625	36360	5126	0.0875	8751	6763	5394	3802	32	10533	0.7469	4501	15066	1.9246
32	4096	2	4096	8	1	1	63640	4000	36360	3528	0.0753	7528	4667	3962	2168	16	6819	0.5949	2843	9678	1.5184
64	4096	2	4096	8	1	1	63640	4838	36360	3001	0.0784	7839	4367	3526	1546	8	5905	0.5203	2328	8241	1.5378
128	4096	2	4096	8	1	1	63640	6833	36360	3142	0.0997	9975	6055	3882	1447	4	7498	0.5414	2689	10191	2.1068
256	4096	2	4096	8	1	1	63640	9246	36360	3672	0.1292	12918	8209	4760	2012	2	10219	0.5782	3443	13664	3.2138
512	4096	2	4096	8	1	1	63640	13147	36360	4505	0.1765	17652	11241	5749	2271	1	13511	0.5774	4027	17539	5.4101
8	4096	2	4096	16	1	1	63640	4043	36360	8519	0.1256	12562	10632	8690	6918	32	17518	0.8258	7616	25166	2.7751
16	4096	2	4096	16	1	1	63640	3625	36360	5126	0.0875	8751	6788	5394	3898	16	10670	0.7555	4525	15211	1.9575
32	4096	2	4096	16	1	1	63640	4000	36360	3528	0.0753	7528	4501	3962	2207	8	6700	0.5838	2818	9526	1.5160
64	4096	2	4096	16	1	1	63640	4838	36360	3001	0.0784	7839	4295	3526	1559	4	5850	0.5151	2318	8172	1.5445
128	4096	2	4096	16	1	1	63640	6833	36360	3142	0.0997	9975	5780	3882	1488	2	7266	0.5245	2646	9914	2.0864
256	4096	2	4096	16	1	1	63640	9246	36360	3672	0.1292	12918	7858	4760	1904	1	9761	0.5522	3337	13099	3.1457
8	4096	4	4096	1	1	1	63640	3613	36360	8144	0.1176	11757	10968	8227	3363	512	13819	0.7171	7877	22208	2.3689
16	4096	4	4096	1	1	1	63640	2931	36360	4623	0.0755	7554	6959	4826	2051	256	8754	0.7278	4582	13592	1.7157
32	4096	4	4096	1	1	1	63640	2941	36360	3051	0.0599	5992	5125	3369	1523	128	6520	0.7102	2995	9643	1.4686
64	4096	4	4096	1	1	1	63640	3576	36360	2613	0.0619	6189	5038	3011	1566	64	6540	0.7178	2620	9224	1.6106
128	4096	4	4096	1	1	1	63640	5563	36360	2740	0.0830	8303	6742	3313	1986	32	8696	0.7514	3000	11728	2.2947
256	4096	4	4096	1	1	1	63640	8102	36360	3212	0.1131	11314	9106	4324	2468	16	11558	0.7401	3757	15331	3.4473
512	4096	4	4096	1	1	1	63640	11556	36360	4048	0.1560	15604	13271	5134	3087	8	16350	0.7888	4474	20832	6.1224
1024	4096	4	4096	1	1	1	63640	16915	36360	5459	0.2237	22374	18822	7171	4391	4	23209	0.7857	6314	29527	12.0378
8	4096	4	4096	2	1	1	63640	3613	36360	8144	0.1176	11757	10939	8227	7019	256	17702	0.8986	7822	25780	2.7986
16	4096	4	4096	2	1	1	63640	2931	36360	4623	0.0755	7554	6936	4826	3817	128	10625	0.8686	4527	15280	1.9356
32	4096	4	4096	2	1	1	63640	2941	36360	3051	0.0599	5992	5165	3369	2352	64	7453	0.8030	3008	10525	1.5869
64	4096	4	4096	2	1	1	63640	3576	36360	2613	0.0619	6189	5062	3011	2000	32	7030	0.7676	2619	9681	1.6799
128	4096	4	4096	2	1	1	63640	5563	36360	2740	0.0830	8303	6683	3313	2148	16	8815	0.7602	2931	11762	2.3144
256	4096	4	4096	2	1	1	63640	8102	36360	3212	0.1131	11314	8976	4324	2505	8	11473	0.7342	3693	15174	3.4313
512	4096	4	4096	2	1	1	63640	11556	36360	4048	0.1560	15604	13056	5134	2860	4	15912	0.7675	4575	20491	6.0066
1024	4096	4	4096	2	1	1	63640	16915	36360	5459	0.2237	22374	18950	7171	4340	2	23288	0.7883	6547	29837	12.0738
8	4096	4	4096	4	1	1	63640	3613	36360	8144	0.1176	11757	10939	8227	7309	128	18120	0.9131	7722	25970	2.8386
16	4096	4	4096	4	1	1	63640	2931	36360	4623	0.0755	7554	7025	4826	4036	64	10997	0.8935	4538	15599	1.9779
32	4096	4	4096	4	1	1	63640	2941	36360	3051	0.0599	5992	5020	3369	2428	32	7416	0.7956	2999	10447	1.5807
64	4096	4	4096	4	1	1	63640	3576	36360	2613	0.0619	6189	4955	3011	1964	16	6903	0.7521	2645	9564	1.6618
128	4096	4	4096	4	1	1	63640	5563	36360	2740	0.0830	8303	6781	3313	1983	8	8756	0.7545	2914	11678	2.3071
256	4096	4	4096	4	1	1	63640	8102	36360	3212	0.1131	11314	9208	4324	2555	4	11759	0.7522	3749	15512	3.4941
512	4096	4	4096	4	1	1	63640	11556	36360	4048	0.1560	15604	13171	5134	3006	2	16175	0.7801	4606	20783	6.0851
1024	4096	4	4096	4	1	1	63640	16915	36360	5459	0.2237	22374	19322	7171	4564	1	23885	0.8085	6626	30512	12.3196
8	4096	4	4096	8	1	1	63640	3613	36360	8144	0.1176	11757	10680	8227	7268	64	17884	0.8981	7629	25577	2.8151
16	4096	4	4096	8	1	1	63640	2931	36360	4623	0.0755	7554	6849	4826	4080	32	10897	0.8828	4558	15487	1.9689
32	4096	4	4096	8	1	1	63640	2941	36360	3051	0.0599	5992	4632	3369	2329	16	6945	0.7436	2815	9776	1.5212
64	4096	4	4096	8	1	1	63640	3576	36360	2613	0.0619	6189	4389	3011	1735	8	6116	0.6657	2314	8438	1.5504
128	4096	4	4096	8	1	1	63640	5563	36360	2740	0.0830	8303	6070	3313	1891	4	7957	0.6853	2695	10656	2.1776
256	4096	4	4096	8	1	1	63640	8102	36360	3212	0.1131	11314	8311	4324	2213	2	10522	0.6730	3419	13943	3.2544
512	4096	4	4096	8	1	1	63640	11556	36360	4048	0.1560	15604	11129	5134	2299	1	13427	0.6475	3953	17381	5.3561
8	4096	4	4096	16	1	1	63640	3613	36360	8144	0.1176	11757	10752	8227	7323	32	18043	0.9045	7632	25707	2.8535
16	4096	4	4096	16	1	1	63640	2931	36360	4623	0.0755	7554	6815	4826	4087	16	10886	0.8806	4533	15435	1.9807
32	4096	4	4096	16	1	1	63640	2941	36360	3051	0.0599	5992	4569	3369	2382	8	6943	0.7425	2820	9771	1.5318
64	4096	4	4096	16	1	1	63640	3576	36360	2613	0.0619	6189	4299	3011	1757	4	6052	0.6583	2294	8350	1.5527
128	4096	4	4096	16	1	1	63640	5563	36360	2740	0.0830	8303	5767	3313	1838	2	7603	0.6547	2674	10279	2.1332
256	4096	4	4096	16	1	1	63640	8102	36360	3212	0.1131	11314	7840	4324	2126	1	9965	0.6373	3289	13255	3.1640
8	4096	8	4096	1	1	1	63640	3636	36360	8090	0.1173	11726	10790	8199	4026	512	14304	0.7436	7826	22642	2.5257
16	4096	8	4096	1	1	1	63640	2720	36360	4555	0.0728	7275	6677	4761	2395	256	8816	0.7537	4497	13569	1.8056
32	4096	8	4096	1	1	1	63640	2567	36360	2798	0.0536	5365	4663	3056	1614	128	6149	0.7454	2803	9080	1.4985
64	4096	8	4096	1	1	1	63640	3435	36360	2556	0.0599	5991	4599	2907	1646	64	6181	0.7018	2464	8709	1.6530
128	4096	8	4096	1	1	1	63640	5034	36360	2640	0.0767	7674	6121	3156	2030	32	8119	0.7526	2861	11012	2.2663
256	4096	8	4096	1	1	1	63640	7070	36360	2976	0.1005	10046	8142	3935	2514	16	10640	0.7622	3515	14171	3.3093
512	4096	8	4096	1	1	1	63640	10869	36360	3966	0.1484	14835	12155	5082	3113	8	15260	0.7666	4341	19609	5.8597
8	4096	8	4096	2	1	1	63640	3636	36360	8090	0.1173	11726	10743	8199	7195	256	17682	0.9003	7773	25711	2.8961
16	4096	8	4096	2	1	1	63640	2720	36360	4555	0.0728	7275	6718	4761	3897	128	10487	0.8819	4482	15097	1.9986
32	4096	8	4096	2	1	1	63640	2567	36360	2798	0.0536	5365	4728	3056	2288	64	6952	0.8332	2823	9839	1.5987
64	4096	8	4096	2	1	1	63640	3435	36360	2556	0.0599	5991	4643	2907	1930	32	6541	0.7387	2494	9067	1.7031
128	4096	8	4096	2	1	1	63640	5034	36360	2640	0.0767	7674	6287	3156	2234	16	8505	0.7868	2857	11378	2.3312
256	4096	8	4096	2	1	1	63640	7070	36360	2976	0.1005	10046	8183	3935	2594	8	10769	0.7708	3470	14247	3.3361
512	4096	8	4096	2	1	1	63640	10869	36360	3966	0.1484	14835	11978	5082	3188	4	15162	0.7615	4378	19544	5.8361
8	4096	8	4096	4	1	1	63640	3636	36360	8090	0.1173	11726	10770	8199	7479	128	18121	0.9159	7690	25939	2.9386
16	4096	8	4096	4	1	1	63640	2720	36360	4555	0.0728	7275	6820	4761	4106	64	10862	0.9078	4483	15409	2.0408
32	4096	8	4096	4	1	1	63640	2567	36360	2798	0.0536	5365	4680	3056	2407	32	7055	0.8416	2847	9934	1.6109
64	4096	8	4096	4	1	1	63640	3435	36360	2556	0.0599	5991	4557	2907	1901	16	6442	0.7258	2440	8898	1.6891
128	4096	8	4096	4	1	1	63640	5034	36360	2640	0.0767	7674	6195	3156	2076	8	8263	0.7637	2780	11051	2.2925
256	4096	8	4096	4	1	1	63640	7070	36360	2976	0.1005	10046	8292	3935	2619	4	10907	0.7804	3498	14409	3.3681
512	4096	8	4096	4	1	1	63640	10869	36360	3966	0.1484	14835	11840	5082	3080	2	14918	0.7491	4257	19177	5.7775
8	4096	8	4096	8	1	1	63640	3636	36360	8090	0.1173	11726	10882	8199	7547	64	18365	0.9249	7636	26065	2.9715
16	4096	8	4096	8	1	1	63640	2720	36360	4555	0.0728	7275	6859	4761	4215	32	11042	0.9201	4523	15597	2.0664
32	4096	8	4096	8	1	1	63640	2567	36360	2798	0.0536	5365	4662	3056	2514	16	7160	0.8522	2878	10054	1.6282
64	4096	8	4096	8	1	1	63640	3435	36360	2556	0.0599	5991	4718	2907	2010	8	6720	0.7561	2510	9238	1.7350
128	4096	8	4096	8	1	1	63640	5034	36360	2640	0.0767	7674	6291	3156	2218	4	8505	0.7857	2869	11378	2.3406
256	4096	8	4096	8	1	1	63640	7070	36360	2976	0.1005	10046	8332	3935	2778	2	11108	0.7946	3504	14614	3.4182
512	4096	8	4096	8	1	1	63640	10869	36360	3966	0.1484	14835	11874	5082	3002	1	14875	0.7469	4311	19187	5.7805
8	4096	8	4096	16	1	1	63640	3636	36360	8090	0.1173	11726	10994	8199	7581	32	18543	0.9322	7677	26252	3.0121
16	4096	8	4096	16	1	1	63640	2720	36360	4555	0.0728	7275	6869	4761	4228	16	11081	0.9220	4535	15632	2.0838
32	4096	8	4096	16	1	1	63640	2567	36360	2798	0.0536	5365	4577	3056	2460	8	7029	0.8356	2821	9858	1.6203
64	4096	8	4096	16	1	1	63640	3435	36360	2556	0.0599	5991	4555	2907	1966	4	6517	0.7329	2430	8951	1.7164
128	4096	8	4096	16	1	1	63640	5034	36360	2640	0.0767	7674	5916	3156	2117	2	8031	0.7417	2807	10840	2.2750
256	4096	8	4096	16	1	1	63640	7070	36360	2976	0.1005	10046	7729	3935	2460	1	10188	0.7288	3333	13522	3.2530
8	4096	16	4096	1	1	1	63640	3642	36360	8052	0.1169	11694	10733	8168	4219	512	14440	0.7528	7788	22740	2.7417
16	4096	16	4096	1	1	1	63640	2668	36360	4457	0.0712	7125	6572	4665	2461	256	8777	0.7662	4433	13466	1.9967
32	4096	16	4096	1	1	1	63640	2455	36360	2840	0.0529	5295	4581	3105	1716	128	6169	0.7496	2835	9132	1.6905
64	4096	16	4096	1	1	1	63640	3320	36360	2509	0.0583	5829	4486	2841	1697	64	6119	0.7131	2445	8628	1.8382
128	4096	16	4096	1	1	1	63640	4895	36360	2577	0.0747	7472	5901	3050	1951	32	7820	0.7462	2762	10614	2.4128
256	4096	16	4096	1	1	1	63640	7044	36360	2921	0.0997	9965	8016	3808	2510	16	10510	0.7642	3386	13912	3.4954
8	4096	16	4096	2	1	1	63640	3642	36360	8052	0.1169	11694	10728	8168	7335	256	17807	0.9094	7756	25819	3.1109
16	4096	16	4096	2	1	1	63640	2668	36360	4457	0.0712	7125	6647	4665	3958	128	10477	0.8995	4453	15058	2.1932
32	4096	16	4096	2	1	1	63640	2455	36360	2840	0.0529	5295	4618	3105	2359	64	6913	0.8306	2852	9829	1.7818
64	4096	16	4096	2	1	1	63640	3320	36360	2509	0.0583	5829	4488	2841	1898	32	6354	0.7366	2453	8839	1.8697
128	4096	16	4096	2	1	1	63640	4895	36360	2577	0.0747	7472	6083	3050	2221	16	8288	0.7892	2804	11108	2.4917
256	4096	16	4096	2	1	1	63640	7044	36360	2921	0.0997	9965	7875	3808	2665	8	10532	0.7653	3402	13942	3.5007
8	4096	16	4096	4	1	1	63640	3642	36360	8052	0.1169	11694	10746	8168	7549	128	18167	0.9211	7643	25938	3.1441
16	4096	16	4096	4	1	1	63640	2668	36360	4457	0.0712	7125	6742	4665	4149	64	10827	0.9237	4467	15358	2.2322
32	4096	16	4096	4	1	1	63640	2455	36360	2840	0.0529	5295	4554	3105	2468	32	6990	0.8360	2843	9865	1.7904
64	4096	16	4096	4	1	1	63640	3320	36360	2509	0.0583	5829	4487	2841	1912	16	6383	0.7381	2416	8815	1.8745
128	4096	16	4096	4	1	1	63640	4895	36360	2577	0.0747	7472	6013	3050	2057	8	8062	0.7670	2699	10769	2.4556
256	4096	16	4096	4	1	1	63640	7044	36360	2921	0.0997	9965	8023	3808	2604	4	10623	0.7716	3414	14041	3.5233
8	4096	16	4096	8	1	1	63640	3642	36360	8052	0.1169	11694	10833	8168	7589	64	18358	0.9275	7584	26006	3.1708
16	4096	16	4096	8	1	1	63640	2668	36360	4457	0.0712	7125	6799	4665	4224	32	10991	0.9349	4467	15490	2.2557
32	4096	16	4096	8	1	1	63640	2455	36360	2840	0.0529	5295	4555	3105	2559	16	7098	0.8469	2879	9993	1.8079
64	4096	16	4096	8	1	1	63640	3320	36360	2509	0.0583	5829	4581	2841	2002	8	6575	0.7593	2457	9040	1.9076
128	4096	16	4096	8	1	1	63640	4895	36360	2577	0.0747	7472	6089	3050	2204	4	8289	0.7882	2802	11095	2.5011
256	4096	16	4096	8	1	1	63640	7044	36360	2921	0.0997	9965	8018	3808	2600	2	10616	0.7709	3370	13988	3.5314
8	4096	16	4096	16	1	1	63640	3642	36360	8052	0.1169	11694	10956	8168	7600	32	18524	0.9342	7556	26112	3.2099
16	4096	16	4096	16	1	1	63640	2668	36360	4457	0.0712	7125	6830	4665	4247	16	11061	0.9395	4488	15565	2.2766
32	4096	16	4096	16	1	1	63640	2455	36360	2840	0.0529	5295	4567	3105	2583	8	7142	0.8512	2887	10037	1.8232
64	4096	16	4096	16	1	1	63640	3320	36360	2509	0.0583	5829	4626	2841	1961	4	6583	0.7597	2444	9031	1.9198
128	4096	16	4096	16	1	1	63640	4895	36360	2577	0.0747	7472	6025	3050	2198	2	8221	0.7815	2808	11031	2.5041
256	4096	16	4096	16	1	1	63640	7044	36360	2921	0.0997	9965	7989	3808	2808	1	10796	0.7839	3447	14244	3.5876
------------------------------------------------------
L2 size  perl_trace.txt\n
------------------------------------------------------
8	64	1	1984	1	1	1	70107	41175	29893	16080	0.5725	57255	14976	19263	0	248	14728	0.1957	6511	21487	3.9872
16	64	1	1984	1	1	1	70107	42830	29893	16167	0.5900	58997	16903	19262	0	124	16779	0.2160	6849	23752	4.4226
32	64	1	1984	1	1	1	70107	49436	29893	18455	0.6789	67891	20205	22389	0	62	20143	0.2238	8785	28990	5.2707
64	64	1	1984	1	1	1	70107	53795	29893	21156	0.7495	74951	22606	24830	0	31	22575	0.2266	9529	32135	6.0856
8	64	1	1984	2	1	1	70107	41175	29893	16080	0.5725	57255	9719	19263	14	124	9609	0.1272	4094	13827	3.2169
16	64	1	1984	2	1	1	70107	42830	29893	16167	0.5900	58997	12428	19262	6	62	12372	0.1589	4863	17297	3.7466
32	64	1	1984	2	1	1	70107	49436	29893	18455	0.6789	67891	14223	22389	0	31	14192	0.1575	5756	19979	4.3430
64	64	1	1984	2	1	1	70107	53795	29893	21156	0.7495	74951	16367	24830	0	15	16352	0.1640	6413	22780	5.0733
8	64	1	1984	4	1	1	70107	41175	29893	16080	0.5725	57255	7835	19263	1	62	7774	0.1024	3301	11137	2.9617
16	64	1	1984	4	1	1	70107	42830	29893	16167	0.5900	58997	10520	19262	0	31	10489	0.1344	4172	14692	3.4804
32	64	1	1984	4	1	1	70107	49436	29893	18455	0.6789	67891	13956	22389	0	15	13941	0.1546	4796	18752	4.3348
64	64	1	1984	4	1	1	70107	53795	29893	21156	0.7495	74951	17139	24830	0	7	17132	0.1718	6420	23559	5.2384
8	64	1	1984	8	1	1	70107	41175	29893	16080	0.5725	57255	7350	19263	0	31	7319	0.0961	3040	10390	2.9462
16	64	1	1984	8	1	1	70107	42830	29893	16167	0.5900	58997	8562	19262	0	15	8547	0.1094	3094	11656	3.2368
32	64	1	1984	8	1	1	70107	49436	29893	18455	0.6789	67891	14742	22389	0	7	14735	0.1633	5014	19756	4.5268
64	64	1	1984	8	1	1	70107	53795	29893	21156	0.7495	74951	18122	24830	0	3	18119	0.1816	7004	25126	5.4758
8	64	1	1984	16	1	1	70107	41175	29893	16080	0.5725	57255	7200	19263	0	15	7185	0.0941	3035	10235	3.0383
16	64	1	1984	16	1	1	70107	42830	29893	16167	0.5900	58997	8782	19262	0	7	8775	0.1122	3370	12152	3.3887
32	64	1	1984	16	1	1	70107	49436	29893	18455	0.6789	67891	16385	22389	0	3	16382	0.1815	5509	21894	4.9220
64	64	1	1984	16	1	1	70107	53795	29893	21156	0.7495	74951	23921	24830	0	1	23920	0.2397	8977	32898	6.5840
8	64	2	1984	1	1	1	70107	37045	29893	15114	0.5216	52159	14655	18282	503	248	14910	0.2152	6471	21629	3.8861
16	64	2	1984	1	1	1	70107	37449	29893	14709	0.5216	52158	16665	17465	369	124	16910	0.2447	6698	23732	4.2763
32	64	2	1984	1	1	1	70107	43656	29893	17247	0.6090	60903	20120	21556	322	62	20380	0.2479	8772	29214	5.0949
8	64	2	1984	2	1	1	70107	37045	29893	15114	0.5216	52159	9696	18282	5	124	9577	0.1377	4076	13777	3.0910
16	64	2	1984	2	1	1	70107	37449	29893	14709	0.5216	52158	12304	17465	2	62	12244	0.1768	4736	17042	3.5632
32	64	2	1984	2	1	1	70107	43656	29893	17247	0.6090	60903	14350	21556	3	31	14322	0.1741	5880	20233	4.1657
